date,region,keyword,campaign,match_type,clicks,cost,all_conv,currency_code,first_page_cpc
2025-12-29,USA,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,11,26.97,0.0,USD,
2025-12-29,USA,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,1,1.69,0.0,USD,
2025-12-29,USA,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,2.39,0.0,USD,
2025-12-29,USA,systems thinking for managers,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,2,9.26,0.0,USD,
2025-12-29,USA,systems thinking professional certificate mit,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,32,132.92,2.0,USD,
2025-12-30,A,best system design course,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.36,0.0,USD,
2025-12-30,A,certificate course on business management,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,3,2.74,0.0,USD,
2025-12-30,A,construction management courses,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.53,0.0,USD,
2025-12-30,A,critical thinking and problem solving,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,4,3.1,0.0,USD,
2025-12-30,A,lms learning program,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,2,5.22,1.0,USD,
2025-12-30,A,mit systems thinking,Course - System Thinking - Run 19 - Search - Prospecting - A,Exact,2,1.82,4.5,USD,
2025-12-30,A,mit systems thinking,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.61,0.0,USD,
2025-12-30,A,mit xpro systems thinking,Course - System Thinking - Run 19 - Search - Prospecting - A,Exact,1,1.43,3.0,USD,
2025-12-30,A,open university systems thinking,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.52,0.0,USD,
2025-12-30,A,project management cert,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,3,4.95,2.0,USD,
2025-12-30,A,project management techniques,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.84,0.0,USD,
2025-12-30,A,system architecture course,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.77,0.0,USD,
2025-12-30,A,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,14,22.89,4.0,USD,
2025-12-30,A,system dynamics course,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,2.98,0.0,USD,
2025-12-30,A,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,9,12.08,2.0,USD,
2025-12-30,A,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,1,1.13,0.0,USD,
2025-12-30,A,systems thinking online course,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.51,0.0,USD,
2025-12-30,A,thinking in systems a primer,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,2,2.66,0.0,USD,
2025-12-30,A,what is system thinking,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,2,1.04,0.0,USD,
2025-12-30,B,introduction to systems thinking,Course - System Thinking - Run 19 - Search - Prospecting - B,Exact,1,0.19,0.0,USD,
2025-12-30,B,mit systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - B,Exact,1,0.14,0.0,USD,
2025-12-30,B,mit xpro systems thinking,Course - System Thinking - Run 19 - Search - Prospecting - B,Exact,1,0.06,0.0,USD,
2025-12-30,B,project management methodologies,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,1,0.33,1.0,USD,
2025-12-30,B,system design,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,1,0.43,0.0,USD,
2025-12-30,B,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,38,13.16,5.0,USD,
2025-12-30,B,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,8,2.27,3.0,USD,
2025-12-30,B,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,4,1.11,0.0,USD,
2025-12-30,B,what is system thinking,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,3,0.41,2.0,USD,
2025-12-30,USA,mit systems thinking,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,0.23,0.0,USD,
2025-12-30,USA,project management methodologies,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,1,2.47,0.0,USD,
2025-12-30,USA,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,2,6.24,0.0,USD,
2025-12-30,USA,system dynamics course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,2.93,0.0,USD,
2025-12-30,USA,system thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,3,5.25,0.0,USD,
2025-12-30,USA,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,21,88.84,0.0,USD,
2025-12-30,USA,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,2,7.12,0.0,USD,
2025-12-30,USA,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,1.57,1.0,USD,
2025-12-30,USA,systems thinking professional certificate mit,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,23,91.69,1.0,USD,
2025-12-31,A,certificate course on business management,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.97,0.0,USD,
2025-12-31,A,construction management courses,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,2.18,0.0,USD,
2025-12-31,A,critical thinking and problem solving,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.18,0.0,USD,
2025-12-31,A,how to develop problem solving skills,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.41,0.03,USD,
2025-12-31,A,lms learning program,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,2,7.13,0.0,USD,
2025-12-31,A,mit system dynamics course,Course - System Thinking - Run 19 - Search - Prospecting - A,Exact,1,0.98,0.0,USD,
2025-12-31,A,project management cert,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,2.16,0.0,USD,
2025-12-31,A,project management methodologies,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,1,1.78,0.0,USD,
2025-12-31,A,project manager course,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,2.79,0.0,USD,
2025-12-31,A,system design,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,2,1.52,0.0,USD,
2025-12-31,A,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,11,21.69,0.0,USD,
2025-12-31,A,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.48,0.0,USD,
2025-12-31,A,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - A,Exact,1,0.8,0.0,USD,
2025-12-31,A,systems thinking courses,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.73,0.0,USD,
2025-12-31,A,what is system thinking,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.62,0.0,USD,
2025-12-31,B,mit systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - B,Exact,1,0.15,0.0,USD,
2025-12-31,B,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,59,18.83,6.0,USD,
2025-12-31,B,system thinking course,Course - System Thinking - Run 19 - Search - Prospecting - B,Exact,1,0.22,0.0,USD,
2025-12-31,B,system thinking training,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,1,0.19,0.0,USD,
2025-12-31,B,systems thinking and system dynamics,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,1,0.3,0.0,USD,
2025-12-31,B,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,9,2.69,3.0,USD,
2025-12-31,B,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,1,0.54,0.0,USD,
2025-12-31,B,systems thinking courses,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,1,0.11,0.0,USD,
2025-12-31,B,what is system thinking,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,1,0.11,0.0,USD,
2025-12-31,USA,mit systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,5.25,0.0,USD,
2025-12-31,USA,project management methodologies,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,4,9.53,0.0,USD,
2025-12-31,USA,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,4,14.07,0.0,USD,
2025-12-31,USA,system engineering online course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,1.62,0.0,USD,
2025-12-31,USA,system thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,1.72,0.0,USD,
2025-12-31,USA,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,10,31.14,1.0,USD,
2025-12-31,USA,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,3,13.76,0.0,USD,
2025-12-31,USA,systems thinking mit,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,5.47,0.0,USD,
2025-12-31,USA,systems thinking professional certificate mit,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,19,92.07,0.0,USD,
2026-01-01,A,business systems courses,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.04,0.0,USD,
2026-01-01,A,certificate course on business management,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,2,2.72,0.0,USD,
2026-01-01,A,construction management courses,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.85,0.0,USD,
2026-01-01,A,critical thinking and problem solving,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.93,0.0,USD,
2026-01-01,A,critical thinking class,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.75,0.0,USD,
2026-01-01,A,how to develop problem solving skills,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.56,0.0,USD,
2026-01-01,A,mit systems thinking,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,3.62,0.0,USD,
2026-01-01,A,project management methodologies,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,1,1.84,0.0,USD,
2026-01-01,A,project management techniques,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,2.96,0.0,USD,
2026-01-01,A,project manager course,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.08,0.0,USD,
2026-01-01,A,solve complex problems,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.67,0.0,USD,
2026-01-01,A,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,22,44.62,4.0,USD,
2026-01-01,A,system dynamics course,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,1,1.17,0.0,USD,
2026-01-01,A,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,3,3.96,0.0,USD,
2026-01-01,A,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,1,1.88,0.0,USD,
2026-01-01,A,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - A,Exact,1,0.61,0.0,USD,
2026-01-01,A,systems thinking course online,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.52,0.0,USD,
2026-01-01,A,systems thinking courses,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,5,4.75,0.0,USD,
2026-01-01,A,systems thinking education,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.79,0.0,USD,
2026-01-01,A,thinking in systems course,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.47,0.0,USD,
2026-01-01,A,what is system thinking,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.87,0.0,USD,
2026-01-01,B,project management methodologies,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,1,0.37,0.0,USD,
2026-01-01,B,system design,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,1,0.19,0.0,USD,
2026-01-01,B,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,60,23.22,5.0,USD,
2026-01-01,B,systems thinking and system dynamics,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,3,0.96,0.0,USD,
2026-01-01,B,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,9,4.31,1.0,USD,
2026-01-01,B,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,2,0.97,0.0,USD,
2026-01-01,B,systems thinking courses,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,1,0.33,0.0,USD,
2026-01-01,B,systems thinking professional certificate mit,Course - System Thinking - Run 19 - Search - Prospecting - B,Broad,13,4.51,0.0,USD,
2026-01-01,B,what is system thinking,Course - System Thinking - Run 19 - Search - Prospecting - B,Phrase,1,0.28,0.0,USD,
2026-01-01,USA,best critical thinking courses,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,2.46,0.0,USD,
2026-01-01,USA,mit systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,2.51,0.0,USD,
2026-01-01,USA,project management cert,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,7.1,2.0,USD,
2026-01-01,USA,project management methodologies,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,1,2.91,0.0,USD,
2026-01-01,USA,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,1,3.57,0.0,USD,
2026-01-01,USA,system dynamics course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,2,4.06,0.0,USD,
2026-01-01,USA,system dynamics course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,1.21,0.0,USD,
2026-01-01,USA,system thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,1.78,0.0,USD,
2026-01-01,USA,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,14,51.65,0.0,USD,
2026-01-01,USA,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,3,7.81,0.0,USD,
2026-01-01,USA,systems thinking mit,Course - System Thinking - Run 19 - Search - Prospecting - USA,Exact,1,0.79,0.0,USD,
2026-01-01,USA,systems thinking process improvement,Course - System Thinking - Run 19 - Search - Prospecting - USA,Phrase,1,1.84,0.0,USD,
2026-01-01,USA,systems thinking professional certificate mit,Course - System Thinking - Run 19 - Search - Prospecting - USA,Broad,25,116.19,1.0,USD,
2026-01-02,A,certificate course on business management,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,2,3.3,0.0,USD,
2026-01-02,A,critical thinking and problem solving,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,0.96,0.0,USD,
2026-01-02,A,lms learning program,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,2.85,1.0,USD,
2026-01-02,A,mit systems thinking,Course - System Thinking - Run 19 - Search - Prospecting - A,Exact,1,1.68,0.0,USD,
2026-01-02,A,project management cert,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.44,0.0,USD,
2026-01-02,A,project management methodologies,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,1,2.3,0.0,USD,
2026-01-02,A,project manager course,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.24,0.0,USD,
2026-01-02,A,system design certification,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,33,69.69,3.0,USD,
2026-01-02,A,system dynamics course,Course - System Thinking - Run 19 - Search - Prospecting - A,Exact,1,1.02,0.0,USD,
2026-01-02,A,system thinking course,Course - System Thinking - Run 19 - Search - Prospecting - A,Exact,1,1.03,0.0,USD,
2026-01-02,A,system thinking training,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,1,1.09,0.0,USD,
2026-01-02,A,systems thinking certificate,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,7,12.77,1.0,USD,
2026-01-02,A,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - A,Broad,1,0.55,0.0,USD,
2026-01-02,A,systems thinking course,Course - System Thinking - Run 19 - Search - Prospecting - A,Exact,1,1.96,0.0,USD,
2026-01-02,A,thinking in systems a primer,Course - System Thinking - Run 19 - Search - Prospecting - A,Phrase,2,2.08,0.0,USD,
